filename,n_nodes,mst_cost,mst_time_s,christofides_cost,christofides_time_s,total_time_s
1399,93,942.5131667518925,0.010872,1038.6634150019372,0.028473,0.039346
1400,74,847.7525659749836,0.006819,870.0408495969992,0.014739,0.021559
1401,52,808.345996526875,0.003343,751.2908836980864,0.005422,0.008765
1402,91,972.9369970557424,0.010364,1002.576883586187,0.026632,0.036996
1403,65,837.9323283431582,0.005299,942.2234766075735,0.010205,0.015505
1404,59,883.9452890728849,0.004368,850.9387686198738,0.007724,0.012092
1405,73,840.2978922132794,0.006619,910.461276105155,0.014113,0.020732
1406,80,961.3335331307641,0.008070,988.660132272374,0.018413,0.026483
1407,27,530.4549654012856,0.000916,495.1876917879228,0.000912,0.001828
1408,35,697.9027770229538,0.001622,719.1366453307297,0.001852,0.003473
1409,47,752.8710172497628,0.002727,679.8333848077555,0.004017,0.006744
1410,95,1042.856483305137,0.011403,1215.9528261082862,0.030290,0.041694
1411,98,981.36099694176,0.012021,1089.772961676983,0.033323,0.045344
1412,77,927.6646033148895,0.007483,1036.984591934721,0.016594,0.024078
1413,24,491.7491238634416,0.000724,531.8336683097364,0.000662,0.001387
1414,83,920.4313503759284,0.008571,981.8697830701192,0.020728,0.029299
1415,54,805.010962113514,0.003593,774.2961109952059,0.005903,0.009496
1416,29,665.9236809803493,0.001038,713.0453057823119,0.001121,0.002160
1417,36,628.2833479298,0.001599,713.5268898099365,0.001994,0.003593
1418,96,1040.7862509447366,0.011523,1010.1314351419755,0.031342,0.042865
1419,93,1060.3755970616774,0.010892,1084.4333185132264,0.028726,0.039618
1420,92,1038.480230630096,0.010644,1027.874066218264,0.027472,0.038116
1421,79,941.3689336578758,0.007764,1017.8834271287448,0.017725,0.025489
1422,72,874.5433835356505,0.006431,947.525090389443,0.013694,0.020125
1423,100,1043.0756185685025,0.012507,1056.152935318815,0.035255,0.047762
1424,79,943.3830437990587,0.007791,977.4677948945496,0.017700,0.025491
1425,66,986.8150376395923,0.005436,1038.6284214149298,0.010563,0.016000
1426,73,874.45309926774,0.006606,976.6213152200638,0.014145,0.020751
1427,98,1084.0268417366322,0.011949,1094.0482921805078,0.033374,0.045323
1428,27,557.1488464773566,0.000916,509.55906646743085,0.000981,0.001897
1429,26,568.5985277070091,0.000820,642.2240148114323,0.000828,0.001648
1430,86,980.4694437817906,0.009195,924.8152011483619,0.022860,0.032054
1431,59,742.6650283539002,0.004329,849.5517800105453,0.007637,0.011965
1432,20,481.4134776418551,0.000508,436.9606376668636,0.000454,0.000962
1433,49,828.9394672179963,0.002957,795.374452142539,0.004517,0.007474
1434,43,697.4557109906906,0.002268,605.9439390519051,0.003136,0.005404
1435,66,814.4558512284553,0.005424,836.9634658969765,0.010561,0.015985
1436,31,626.5675991533711,0.001189,631.4166076860921,0.001324,0.002513
1437,58,818.3032194596644,0.004182,838.0554119702476,0.007311,0.011492
1438,54,831.6101936639323,0.003580,814.9206234245544,0.005985,0.009565
1439,91,1000.5798211363721,0.010359,980.9989020516487,0.026645,0.037005
1440,27,509.3770601936908,0.000907,476.9201782233349,0.000938,0.001845
1441,82,889.1261344257058,0.008341,1046.8989556190957,0.019793,0.028134
1442,91,1050.865527469426,0.010352,1176.430246555498,0.026953,0.037304
1443,74,925.1980783976929,0.006816,1131.1585677197784,0.014746,0.021561
1444,92,1028.083788501522,0.010593,1123.6026146416302,0.027746,0.038340
1445,94,958.6150371858653,0.011138,1023.0403624865381,0.029363,0.040501
1446,36,751.9917391867881,0.001630,718.2621912713704,0.001976,0.003606
1447,58,857.860587019256,0.004191,951.7370035603994,0.007464,0.011656
1448,72,939.9015266201715,0.006559,968.1088167697285,0.013585,0.020144
1449,37,684.1406372266657,0.001717,601.2952839277579,0.002109,0.003825
1450,82,972.9218330771275,0.008356,1000.1608951541408,0.019843,0.028199
1451,67,902.0929638408317,0.005548,915.1001726153688,0.011104,0.016652
1452,72,874.681082311815,0.006488,903.1669035296425,0.013538,0.020026
1453,47,685.554658917554,0.002750,628.1189529249125,0.004089,0.006839
1454,41,666.2763506294405,0.002060,640.6167402297699,0.002783,0.004843
1455,35,697.7540042334128,0.001490,739.0652998802865,0.001843,0.003333
1456,96,1065.7300666886952,0.011507,1098.008925241364,0.031209,0.042716
1457,40,639.4748089800081,0.001995,762.966066735411,0.002604,0.004598
1458,35,632.2757575643027,0.001515,698.3172654979321,0.001858,0.003373
1459,55,771.7105129766869,0.003720,818.1933772737876,0.006359,0.010079
1460,94,1051.8610385294426,0.011544,1172.5543157109762,0.029274,0.040818
1461,73,800.988251471702,0.006666,832.5075901913361,0.014095,0.020761
1462,99,1105.9451894554704,0.012274,1161.6960012699221,0.034287,0.046561
1463,91,1057.1119044801019,0.010502,1154.3825478591548,0.026774,0.037276
1464,64,813.5980763982203,0.005146,880.5484297697037,0.009700,0.014847
1465,73,887.1280699181023,0.006648,924.510749913762,0.014128,0.020775
1466,29,608.6230823916329,0.001043,610.01891481084,0.001093,0.002135
1467,62,843.8130257741155,0.004762,826.868123767067,0.008822,0.013584
1468,96,1014.8019092570216,0.011733,1038.199114789257,0.031485,0.043219
1469,67,902.0595343805139,0.005610,986.3391380850122,0.010953,0.016563
1470,43,753.534731728823,0.002293,723.2024538438419,0.003180,0.005473
1471,82,901.9482897484086,0.008431,1083.118849161324,0.019771,0.028202
1472,96,1043.1191625823324,0.011562,1165.1953874218264,0.031192,0.042755
1473,43,744.7082582904438,0.002299,756.866311651967,0.003253,0.005553
1474,84,956.4415241800516,0.008793,1066.688210142667,0.021207,0.030001
1475,61,829.7290841285791,0.004620,885.0198889314936,0.008409,0.013030
1476,26,494.03773943988807,0.000836,497.00277280678426,0.000801,0.001637
1477,29,614.6475572554531,0.001034,577.4393473325056,0.001157,0.002192
1478,67,848.2693502488837,0.005567,931.1939539758391,0.011125,0.016693
1479,65,901.4218561291376,0.005232,985.9681350257543,0.010177,0.015409
1480,61,874.6885241977951,0.004618,875.0923928853364,0.008379,0.012997
1481,37,646.3696778279956,0.001698,640.265867743522,0.002096,0.003794
1482,51,780.661199260689,0.003216,840.6867197294802,0.005089,0.008305
1483,21,448.9850377562899,0.000544,464.54281911405025,0.000476,0.001020
1484,80,976.1164790818368,0.007974,1042.4097822802132,0.018178,0.026152
1485,82,940.261702228403,0.008399,1114.8690931081974,0.019869,0.028268
1486,56,780.3409461664742,0.003896,740.1151852857917,0.006681,0.010577
1487,69,935.6169874143291,0.005916,1005.5976703655731,0.012007,0.017922
1488,21,602.5652735277006,0.000566,583.7467637551633,0.000515,0.001082
1489,85,920.9713865979975,0.009002,998.6054718072538,0.021824,0.030827
1490,89,974.0299123226041,0.009867,1036.8384951569187,0.025289,0.035156
1491,80,903.8147811167506,0.007970,919.6905640278835,0.018490,0.026460
1492,57,837.3664403403745,0.004012,927.430540744937,0.006993,0.011005
1493,99,1049.566848119669,0.012233,1088.0587750651803,0.034264,0.046498
1494,25,564.7041366716912,0.000784,538.691475837489,0.000741,0.001526
1495,43,683.0508785157526,0.002269,634.0152875414514,0.003180,0.005449
1496,21,425.51903277299346,0.000546,422.90930161495123,0.000503,0.001049
1497,77,916.7723490062111,0.010077,1043.701745660473,0.018738,0.028816
1498,34,600.4585640895134,0.001468,592.8802553459197,0.001744,0.003212
1499,88,961.9148598299671,0.009729,982.8921435151547,0.024395,0.034125
1500,65,903.9145919750846,0.005333,949.4331172136315,0.010163,0.015496
1501,79,960.022595528898,0.007824,1137.8404290583205,0.017857,0.025681
1502,41,625.8056790517788,0.002074,661.3599280476772,0.002811,0.004885
1503,76,905.2148393780749,0.007199,875.7944718022643,0.015866,0.023065
1504,41,656.5793891310125,0.002075,723.8565174962152,0.002772,0.004846
1505,53,793.9687786085806,0.003481,849.1940038899429,0.005652,0.009133
1506,33,636.1833144020421,0.001354,688.4357924557071,0.001580,0.002934
1507,100,1000.2805141995073,0.012552,1113.479906477391,0.035968,0.048519
1508,93,1043.7879081986978,0.010893,1099.7891256939479,0.028360,0.039253
1509,33,603.2311477529088,0.001357,631.1461862326448,0.001558,0.002916
1510,96,969.3736909488617,0.011505,1130.1655078516644,0.031744,0.043249
1511,26,595.3163583052237,0.000856,601.2835045036629,0.000814,0.001670
1512,24,552.3266847248723,0.000718,435.5963424073475,0.000674,0.001392
1513,83,1002.7289571682463,0.008600,872.5871578541347,0.021052,0.029653
1514,28,564.5996916871811,0.000974,636.5426563908959,0.001000,0.001974
1515,76,978.6384462220785,0.007084,1159.041312260724,0.015902,0.022986
1516,67,875.6514657417686,0.005595,887.2379217642119,0.011082,0.016677
1517,46,761.7060395488207,0.002602,727.2689979775676,0.004007,0.006609
1518,94,1033.0331063945011,0.010986,1202.8581533396439,0.029519,0.040505
1519,96,1091.4748352452323,0.011585,1154.141765552624,0.031460,0.043045
1520,69,911.7115474010659,0.005900,970.2653448947522,0.012097,0.017997
1521,93,1013.9892990642429,0.010768,1155.443268175359,0.028715,0.039484
1522,47,703.1622179953974,0.002748,732.6654868782023,0.004047,0.006795
1523,26,579.292552610072,0.000895,585.1880551651136,0.000837,0.001732
1524,81,991.3838386038766,0.008401,924.1465997702387,0.019425,0.027826
1525,80,960.9068337035013,0.008116,1220.233206612563,0.018719,0.026835
1526,86,979.6303929827538,0.009364,951.6769361401512,0.023282,0.032646
1527,41,725.9992878378346,0.002122,756.3927258531369,0.002823,0.004945
1528,83,913.4610257215863,0.008646,988.5720052070861,0.020526,0.029172
1529,90,981.4394993078433,0.010158,1126.6967632845046,0.025842,0.036000
1530,26,584.0884071554615,0.000857,677.0100237750498,0.000828,0.001685
1531,20,485.37011635437864,0.000513,377.69690559987293,0.000416,0.000929
1532,44,678.7388021208149,0.002394,696.4000668863684,0.003384,0.005779
1533,50,689.2186073258451,0.003106,850.4791264967278,0.004873,0.007979
1534,76,888.0514819355045,0.007215,958.6444475454022,0.015890,0.023106
1535,99,1074.7588563732347,0.012532,1108.5547415627361,0.033987,0.046519
1536,70,956.7226765833018,0.006321,910.2920601025678,0.012637,0.018958
1537,96,1005.4397653805642,0.011666,1078.326628486484,0.031277,0.042943
1538,98,1072.9137748857752,0.012191,1095.654274508367,0.033288,0.045479
1539,78,1002.7022819533115,0.007613,997.656084050772,0.017187,0.024800
1540,36,614.0466252031738,0.001618,708.3341871857203,0.001981,0.003599
1541,31,597.0428714268578,0.001182,550.1379250928177,0.001297,0.002480
1542,82,909.5552566216788,0.008386,963.0079765921831,0.019877,0.028264
1543,93,1026.3151749780045,0.010886,1129.44985781368,0.028558,0.039445
1544,27,656.5632048208544,0.000906,705.3963520393975,0.000919,0.001826
1545,76,929.2473873452294,0.007229,965.0439262868726,0.015780,0.023009
1546,39,670.1319762609656,0.001896,661.641635698254,0.002440,0.004337
1547,81,811.9092307925533,0.008263,927.9011396528194,0.019026,0.027289
1548,46,741.6349020935717,0.002634,766.1221711738885,0.003855,0.006488
1549,42,721.4092079163179,0.002186,686.8138235867641,0.002979,0.005165
1550,97,1071.968109648781,0.011834,1064.0038660851837,0.032316,0.044151
1551,74,905.1482279842216,0.006913,1057.4512450400496,0.014676,0.021589
1552,75,966.3667027686067,0.007034,1016.73234854013,0.015252,0.022286
1553,67,933.9840736686269,0.005590,811.9410238826863,0.011007,0.016597
1554,35,630.7228391359306,0.001526,589.344067194559,0.001801,0.003328
1555,83,989.2539858138622,0.008618,1156.2177973735002,0.021094,0.029713
1556,95,1000.4488782082435,0.011564,1090.1359654361079,0.030510,0.042074
1557,49,765.106545077523,0.002988,732.7708984717199,0.004538,0.007526
1558,27,537.2563476270732,0.000902,491.28585390237527,0.000882,0.001785
1559,25,469.8097124562431,0.000769,460.42527357568287,0.000720,0.001489
1560,44,736.7904349076099,0.002395,717.4937089274412,0.003474,0.005869
1561,21,525.0110750074588,0.000558,494.8182910754224,0.000480,0.001038
1562,79,953.2899965915731,0.007780,1077.6773021103365,0.017755,0.025536
1563,66,801.4228869215679,0.005482,907.8901490131473,0.010493,0.015975
1564,46,772.4841318482855,0.002643,706.2260016504657,0.003880,0.006523
1565,71,951.6690118716391,0.006294,1011.9468903452174,0.013092,0.019386
1566,100,976.2456631671686,0.012759,1135.2087056213843,0.035835,0.048594
1567,71,883.6146397252844,0.006306,853.7294659600524,0.013182,0.019488
1568,86,968.5282830011122,0.009322,1047.0638706545528,0.023429,0.032751
1569,75,861.9950902364649,0.007048,955.5743831173152,0.015798,0.022846
1570,47,642.4629014738649,0.002743,715.1034065059429,0.004445,0.007188
1571,21,537.0172258279053,0.000548,453.1186293955133,0.000480,0.001028
1572,24,595.4382692186375,0.000711,700.1796861657934,0.000673,0.001384
1573,21,554.5476352571759,0.000541,503.80192594539244,0.000478,0.001019
1574,85,1072.2135925642347,0.009110,956.3149163667358,0.023393,0.032503
1575,44,717.5552769111041,0.002409,667.376566616583,0.003783,0.006192
1576,86,1064.2608526813697,0.009613,1102.8274037553508,0.023529,0.033142
1577,66,889.004596510506,0.005470,958.3531980885607,0.010777,0.016246
1578,41,734.7305166076164,0.002095,601.4005603666109,0.002761,0.004856
1579,98,1051.0798404613586,0.012143,1141.0658908923347,0.034675,0.046818
1580,39,769.3365156313407,0.001878,755.5508609973364,0.002534,0.004412
1581,67,892.7147624128733,0.005772,899.3128146164265,0.010961,0.016733
1582,87,1023.8455630071977,0.009906,1229.858832970204,0.024531,0.034437
1583,63,833.3280819419984,0.005004,811.3383256301,0.009219,0.014223
1584,58,735.1727868426829,0.004240,869.8081824682597,0.007381,0.011622
1585,56,831.2600241938119,0.003894,878.2946354378262,0.007489,0.011382
1586,90,1052.4440874623804,0.010189,1157.144227256619,0.026716,0.036906
1587,35,690.3213572814628,0.001541,648.4265791056638,0.001848,0.003388
1588,89,1012.8880523699348,0.010667,1107.7049831388058,0.025355,0.036022
1589,50,882.130968139154,0.003370,887.0486939085835,0.004799,0.008169
1590,34,667.9143947018048,0.001442,695.9586909788984,0.001686,0.003128
1591,40,704.5122340527971,0.001989,752.6705118787916,0.002567,0.004556
1592,44,717.7394070290011,0.002455,796.864984363427,0.003332,0.005787
1593,23,420.3713326116961,0.000656,434.6769062352564,0.000606,0.001262
1594,90,955.7584901988973,0.010257,916.9162785906411,0.026270,0.036527
1595,49,778.2928738179977,0.002985,719.9041835009821,0.004555,0.007540
1596,35,731.755801040193,0.001703,641.8731924493645,0.001969,0.003672
1597,42,683.9694943798094,0.002188,719.8819491186996,0.002964,0.005152
1598,41,720.1650546122646,0.002073,718.9327335743875,0.002815,0.004889
1599,91,975.3710560015231,0.010830,981.4040782058017,0.027325,0.038155
1600,74,872.5444694832622,0.006915,811.093565522647,0.014612,0.021527
1601,76,899.5614867352103,0.007296,990.1866670361092,0.015929,0.023225
1602,74,890.4522849222799,0.006858,956.8743759731351,0.014658,0.021517
1603,23,513.9431496212047,0.000659,435.64802084679997,0.000592,0.001251
1604,42,653.2605909198494,0.002170,645.9525534171241,0.002912,0.005082
1605,97,1067.0432554520175,0.012261,1167.1916464703045,0.032351,0.044613
1606,66,900.1395381105602,0.005466,884.1577266646543,0.010599,0.016066
1607,56,777.280044429308,0.003930,898.2063664120062,0.006814,0.010744
1608,80,931.9822812187323,0.008023,1083.429892598154,0.018487,0.026510
1609,43,686.417713608345,0.002290,686.6065620403581,0.003230,0.005520
1610,30,631.818395908382,0.001103,740.6770832354641,0.001258,0.002362
1611,34,647.3556515111023,0.001415,603.5127341466679,0.001686,0.003101
1612,50,741.2844480661798,0.003106,851.1300650004295,0.004846,0.007952
1613,38,647.2815053188067,0.001780,748.4874036758091,0.002309,0.004090
1614,68,883.536444020733,0.005981,829.5440495884376,0.011618,0.017599
1615,67,856.9209714314494,0.005628,822.0762344990435,0.011051,0.016679
1616,80,960.231014529028,0.008079,936.6591036185147,0.018453,0.026532
1617,34,631.2988863135608,0.001425,630.4292060767199,0.001679,0.003103
1618,47,735.1392776241662,0.002753,729.9847065404452,0.004015,0.006769
1619,62,807.1667580178733,0.004770,856.1399452305928,0.008775,0.013545
1620,60,843.3158600410077,0.004471,818.6406155043351,0.007979,0.012450
1621,54,861.2499604759489,0.003615,830.0005819900515,0.005980,0.009595
1622,47,641.8631249882092,0.002718,625.2592490539779,0.004019,0.006738
1623,26,480.3718160289643,0.000830,517.7818532057046,0.000814,0.001645
1624,30,530.8563922410455,0.001102,559.1582530398771,0.001188,0.002291
1625,21,428.2841717140167,0.000539,384.8420074177075,0.000463,0.001002
1626,95,999.0117697782223,0.011433,1145.8614669904048,0.030628,0.042060
1627,29,520.2999248252296,0.001061,479.46977317626045,0.001125,0.002186
1628,63,832.6578922809506,0.004932,882.5878031216787,0.009308,0.014240
1629,87,1017.5075088791233,0.009568,989.2717531753292,0.023599,0.033167
1630,90,1016.5024164045229,0.010193,1118.6871691104698,0.025992,0.036185
1631,86,992.5928861467061,0.009264,1051.0929722416668,0.022626,0.031890
1632,57,841.1149741836605,0.004101,874.4671759425402,0.007052,0.011153
1633,76,926.2230118923381,0.007232,992.0922830063109,0.016019,0.023251
1634,80,915.9674609849035,0.008056,1013.9783655283935,0.018342,0.026398
1635,84,995.724065558962,0.008818,966.2800973237896,0.021221,0.030039
1636,68,872.9397052855679,0.005800,936.0897660017552,0.011378,0.017179
1637,75,891.6296985719468,0.007015,943.9657874579186,0.015263,0.022278
1638,64,808.5894128395936,0.005132,771.35689456352,0.009640,0.014772
1639,42,692.9801777294748,0.002179,710.2883577483152,0.002933,0.005112
1640,69,832.6821304527498,0.005949,900.4644279843087,0.012057,0.018007
1641,65,845.722605513809,0.005284,815.1046958561054,0.010141,0.015425
1642,26,566.8169896353119,0.000831,557.7791128706117,0.000810,0.001641
1643,36,594.6995937816193,0.001592,684.8871318219407,0.001916,0.003508
1644,46,706.0059429159561,0.002627,619.1040256280799,0.003783,0.006410
1645,95,1082.1836159351562,0.011327,1245.8117015668015,0.031243,0.042570
1646,45,650.9184438569548,0.002528,599.7699121470558,0.003538,0.006066
1647,24,519.630321849412,0.000707,499.98378687636495,0.000657,0.001364
1648,62,748.9246109326907,0.004788,835.7905395696439,0.008831,0.013619
1649,64,813.1340968208896,0.005084,955.3627146296933,0.009679,0.014763
1650,58,809.6907011363559,0.004163,946.240826861083,0.007315,0.011478
1651,48,740.543143065545,0.002846,779.5197626225633,0.004250,0.007096
1652,35,670.6564165043685,0.001498,648.5761217632129,0.001822,0.003320
1653,66,870.8682150322638,0.005436,833.227688299161,0.010566,0.016003
1654,82,981.9477326806668,0.008410,906.031800578064,0.019700,0.028109
1655,75,951.7547444304175,0.007008,1044.98245530018,0.015469,0.022478
1656,85,1005.5341377005152,0.008949,1024.2703658615505,0.021714,0.030663
1657,99,1070.6563195750682,0.012313,1070.8598204835532,0.034398,0.046712
1658,34,535.7380418331194,0.001430,619.9751687075685,0.001687,0.003117
1659,60,832.9745663318943,0.004508,794.8272720026387,0.008022,0.012530
1660,57,786.9670930553214,0.004055,772.6874938413803,0.006939,0.010993
1661,72,884.4101124837821,0.006485,897.4519125253817,0.013556,0.020041
1662,79,1023.2611871630759,0.007778,968.3697477496759,0.017700,0.025478
1663,56,813.6411843610323,0.003905,795.5495015928003,0.006613,0.010518
1664,31,639.4234622458063,0.001190,577.80922426714,0.001353,0.002543
1665,60,877.380765606,0.004477,962.0793687966641,0.008123,0.012601
1666,70,948.3389366525859,0.006122,955.8065261025426,0.012666,0.018789
1667,55,793.2930008688783,0.003758,937.6821202564508,0.007435,0.011193
1668,55,758.5061116557032,0.003844,700.6116395522822,0.007494,0.011338
1669,78,952.0651048932914,0.007781,960.5324776209976,0.018341,0.026123
1670,49,707.7104019340948,0.003019,618.9147303628647,0.004652,0.007671
1671,29,636.5779946315917,0.001061,756.140913435856,0.001096,0.002157
1672,99,941.1582742311339,0.012432,986.2382555606629,0.034059,0.046491
1673,92,994.1629019609359,0.010632,1002.5456505288705,0.027941,0.038574
1674,67,825.874638148962,0.005654,918.5088288775223,0.011162,0.016817
1675,51,736.7575321757902,0.003225,767.0580826344614,0.005142,0.008367
1676,87,1005.2712978389238,0.009321,1018.6780943463799,0.023134,0.032455
1677,26,545.4997638429526,0.000849,584.4553331162778,0.000829,0.001678
1678,49,755.1521763442406,0.002976,820.2721210694351,0.004609,0.007584
1679,66,833.0893052585792,0.005394,838.6775219951887,0.010701,0.016095
1680,69,926.4404869380659,0.005960,1017.6624841860487,0.012026,0.017986
1681,23,507.1613620291009,0.000662,426.07150483811705,0.000605,0.001267
1682,91,1054.7899697847288,0.010385,1082.0438849808804,0.027047,0.037432
1683,56,787.383712024921,0.003958,730.1644138611543,0.006588,0.010546
1684,81,904.993510174071,0.008302,1041.80117692585,0.019066,0.027369
1685,24,556.3993028631887,0.000720,514.1591096002627,0.000655,0.001375
1686,75,925.957101290979,0.007023,912.4933191937864,0.015285,0.022308
1687,22,489.364990693138,0.000599,571.4265347067212,0.000547,0.001147
1688,37,720.953073638789,0.001697,693.1613805564682,0.002144,0.003841
1689,20,499.5786237118866,0.000495,403.68898915254607,0.000413,0.000908
1690,43,652.0023029057743,0.002257,573.4855876403586,0.003171,0.005428
1691,78,934.1413589725145,0.007978,1110.6226191555695,0.017254,0.025233
1692,80,957.0353374348873,0.008025,854.9757288065553,0.018285,0.026310
1693,92,1028.1190710135593,0.010693,984.4295985106526,0.027661,0.038354
1694,54,793.5473937800554,0.003657,766.5862960229529,0.006059,0.009716
1695,72,884.025238757943,0.006472,976.6711925004855,0.013719,0.020191
1696,29,517.2434701309778,0.001088,521.3125478464552,0.001110,0.002198
1697,60,825.3099618422576,0.004451,884.2756622657689,0.008018,0.012469
1698,78,931.7285691098026,0.007614,1001.7453503707176,0.017103,0.024717
1699,35,686.606511576366,0.001535,785.0660219398405,0.001836,0.003371
1700,38,615.7796597422349,0.001783,484.26578305172086,0.002255,0.004038
1701,51,835.5240631871692,0.003234,1012.0380066580249,0.005144,0.008378
1702,58,785.5114069127122,0.004177,738.1723602566158,0.007196,0.011374
1703,69,915.7024421777078,0.005945,968.5962241984421,0.012069,0.018014
1704,46,793.5711690261473,0.002616,801.364306381241,0.003819,0.006435
1705,40,720.8237585248687,0.001984,732.4969378067767,0.002640,0.004624
1706,67,813.4221640434457,0.005594,987.0782329734625,0.011055,0.016650
1707,79,987.7828797449197,0.007872,1093.1352268820647,0.017781,0.025653
1708,44,666.7613270411989,0.002405,643.477153650624,0.003349,0.005755
1709,56,815.1827377216526,0.003902,885.6867873649019,0.006731,0.010633
1710,41,783.5888535770868,0.002077,681.0771284678876,0.002804,0.004880
1711,27,599.248906934301,0.000901,612.9902383865289,0.000899,0.001800
1712,34,696.7736469585172,0.001426,746.7202337152329,0.001738,0.003165
1713,66,947.005543292962,0.005488,1019.6309533955782,0.010691,0.016179
1714,66,918.1116706318442,0.005419,893.0560013319606,0.010698,0.016117
1715,61,819.3078212343839,0.004632,729.9922985270944,0.008423,0.013056
1716,85,1028.718500039483,0.009104,977.8671292255082,0.022110,0.031214
1717,60,766.0182935518635,0.004545,736.354663736256,0.008022,0.012567
1718,72,878.8203553232628,0.006643,959.5410126312222,0.013711,0.020354
1719,46,694.5446902878058,0.002634,738.2274898716508,0.003817,0.006452
1720,47,741.1119612683052,0.002744,710.9315135519822,0.004150,0.006894
1721,90,1007.0111766009859,0.010213,1013.7534857002097,0.025869,0.036083
1722,71,894.0608845864115,0.006385,855.4717468233639,0.013130,0.019516
1723,96,1070.90907546167,0.011713,1185.5117292955679,0.031253,0.042966
1724,34,589.976210482105,0.001447,622.6307441395556,0.001713,0.003160
1725,32,689.7551417062818,0.001267,703.4467439828097,0.001460,0.002726
1726,22,496.66337126333843,0.000597,582.904886443379,0.000529,0.001127
1727,41,603.0960651674271,0.002092,713.8276975923648,0.002777,0.004869
1728,33,677.9125120414897,0.001348,641.6036274224832,0.001534,0.002882
1729,64,810.4417724419512,0.005111,866.4669815043184,0.009723,0.014834
1730,87,980.2876544794601,0.009482,1084.9412022540464,0.023613,0.033096
1731,67,862.4262985547391,0.005582,842.4005177525978,0.011004,0.016586
1732,71,980.9642287382453,0.006284,1075.2479990652776,0.013072,0.019357
1733,90,1021.5842385090233,0.010231,1099.434646231754,0.026014,0.036246
1734,30,652.2406902177116,0.001139,555.1577893798915,0.001175,0.002314
1735,84,952.0830284328483,0.008884,1039.6609450597384,0.021154,0.030038
1736,85,935.0804748779163,0.009102,959.4613810304019,0.021798,0.030900
1737,92,1048.6420001672316,0.010713,1142.450812538785,0.027462,0.038175
1738,78,991.2672194722714,0.007630,1038.7428111577526,0.017132,0.024762
1739,69,924.4771279021942,0.005965,944.6130491647987,0.012063,0.018028
1740,21,532.3275332101601,0.000571,532.4952679857513,0.000493,0.001064
1741,84,996.9478700221289,0.008887,984.6065823586714,0.021029,0.029917
1742,69,886.283637346639,0.005935,964.5710243272651,0.012027,0.017961
1743,80,945.8611571453774,0.008029,1065.9901318085233,0.018271,0.026300
1744,56,833.7321787947102,0.003935,841.3559422478661,0.006677,0.010612
1745,59,818.1925546294225,0.004326,818.0603167541981,0.007680,0.012006
1746,89,1011.1202966044376,0.009966,1097.5948549097825,0.025080,0.035047
1747,98,1005.4826575787514,0.012087,1207.5932208344661,0.033157,0.045244
1748,89,1008.0291928040452,0.009953,993.5693471579881,0.025193,0.035147
1749,48,831.1462162402235,0.002881,832.1898621405172,0.004341,0.007222
1750,48,871.7950986607914,0.002858,804.7764131707253,0.004286,0.007143
1751,35,581.4553107422443,0.001539,582.1171597911691,0.001835,0.003374
1752,90,1100.3324461565776,0.010243,1049.4515702838219,0.026120,0.036363
1753,59,782.7278517973631,0.004349,889.6791952947725,0.007763,0.012113
1754,41,620.6665320969832,0.002075,625.7398491229035,0.002801,0.004876
1755,30,585.441894859973,0.001115,669.7761313616388,0.001167,0.002282
1756,44,769.6291677563402,0.002383,788.8109090968059,0.003487,0.005870
1757,87,894.6809393560771,0.009517,902.5674880917987,0.023577,0.033094
1758,79,981.2796333901035,0.007884,988.2848755110234,0.017755,0.025639
1759,52,728.3179121836063,0.003404,892.9189299573367,0.005376,0.008781
1760,90,957.7712590682528,0.010156,946.9645937021251,0.026016,0.036173
1761,46,791.5706534114901,0.002680,832.7918967184846,0.003947,0.006627
1762,83,1020.5255323261033,0.008661,1048.2314309066066,0.020575,0.029236
1763,94,969.1662310375674,0.011189,1026.7346383016263,0.029321,0.040511
1764,38,754.042563060802,0.001791,738.0583815813014,0.002303,0.004094
1765,64,919.3870338761442,0.005131,966.0561891393586,0.009693,0.014823
1766,86,1017.4272272019516,0.009324,1118.0893611054044,0.022840,0.032164
1767,22,497.0112053654898,0.000603,401.84711678268974,0.000541,0.001145
1768,29,519.9968055540456,0.001033,506.34632143153345,0.001068,0.002101
1769,68,872.8883521458455,0.005769,988.7846094778921,0.011661,0.017431
1770,46,754.8100255665164,0.002615,832.650737356774,0.003865,0.006481
1771,63,833.2536336126639,0.004954,710.7924499348026,0.009229,0.014183
1772,35,691.2546479605429,0.001510,577.6845053777582,0.001848,0.003358
1773,54,855.7761579683463,0.003652,952.7770839851808,0.006003,0.009655
1774,41,729.7898793412326,0.002105,715.0523633747515,0.002822,0.004927
1775,39,637.3835227738233,0.001888,682.803810714184,0.002445,0.004334
1776,46,758.5216425842794,0.002629,830.8864114221134,0.003789,0.006419
1777,40,679.4024062672603,0.001972,707.905467017845,0.002582,0.004555
1778,58,800.9520896917157,0.004186,743.2950194702353,0.007321,0.011507
1779,32,596.4498710054963,0.001272,684.572578461363,0.001436,0.002708
1780,22,519.9960865923745,0.000593,523.5146011470925,0.000551,0.001145
1781,87,1062.927851672152,0.009503,1103.1215713373265,0.023527,0.033030
1782,68,942.525671387695,0.005796,986.7488639081944,0.011543,0.017339
1783,33,596.3041743025226,0.001361,613.9428859578098,0.001540,0.002901
1784,87,1028.016378661566,0.009430,1098.1689368872103,0.023570,0.033001
